cabeçalho
137.0,14.666816724907896
138.0,14.919156553190556
139.0,14.929605022707404
140.0,15.030166328998535
142.0,15.241555495376693
143.0,14.645140608176591
146.0,11.795335814690997
148.0,14.608083123454131
149.0,14.177646125934881
150.0,14.02917087840785
151.0,14.321474582324456
154.0,12.940319559614858
155.0,13.654437146014192
157.0,10.606061982651601
159.0,14.146189166509316
160.0,14.303454984495207
161.0,13.920966400530872
162.0,14.625149374453368
164.0,14.9200718126269
165.0,14.714042769081189
166.0,12.75815878824828
167.0,14.732334143058482
168.0,12.442805239232097
170.0,13.980772258948779
171.0,13.454705175185191
172.0,14.22825730019161
173.0,13.255152021441722
174.0,13.137621296508142
175.0,12.910662907366664
176.0,12.480979911132254
177.0,12.685621282450313
178.0,13.036691898151417
179.0,13.085172244119612
180.0,11.673525357807085
181.0,12.065826545478709
182.0,11.778801237885421
183.0,12.119984882629227
184.0,12.148433583503966
187.0,11.820186612516988
188.0,14.710466298260744
190.0,14.78310412238034
191.0,14.36835280467217
192.0,14.564424512414654
193.0,14.587877696557698
194.0,12.799591029740531
195.0,12.675342463222554
198.0,13.786431397306403
201.0,15.108806597250595
202.0,14.561152095194515
204.0,13.376966609839522
205.0,13.353804180986453
206.0,12.644005317699785
207.0,13.05725702497586
209.0,13.047812384224361
212.0,13.688787198040908
214.0,12.791295078960134
215.0,12.226028191412546
217.0,13.227244419776703
222.0,14.220499220875707
223.0,13.936134220897866
224.0,14.06021055493057
225.0,14.045465310968597
226.0,14.161800995509624
227.0,14.103333747591927
228.0,13.786798327383716
230.0,13.123661943953843
231.0,13.720415486183079
233.0,14.050216035502336
234.0,14.033427628812174
235.0,13.552434716034465
236.0,13.663760165325565
237.0,14.047103068896375
241.0,14.088906371979828
243.0,13.860253029265163
244.0,13.258467948667505
245.0,14.48915439750818
247.0,14.25933054526468
249.0,14.274960062308827
250.0,14.113331882094814
251.0,14.059993650451368
252.0,13.747609756153105
254.0,14.299758828881773
261.0,14.143491675268873
262.0,14.29169308089091
263.0,14.381459516047514
264.0,14.344332957577215
265.0,14.271710110195466
266.0,13.806681754416385
267.0,14.17250768464457
269.0,13.892054066331841
272.0,12.908981122994
273.0,13.445290229689773
274.0,13.474588860437478
275.0,13.880324956619042
280.0,13.167211973643912
282.0,13.212357413244392
283.0,13.328923429684762
284.0,13.898851826888041
285.0,14.843036379301306
286.0,14.59664192861551
287.0,13.567037551877059
289.0,14.833465985595792
291.0,14.372551972101656
293.0,14.347248127955716
294.0,13.903181395224664
297.0,14.347458189615036
298.0,14.520309239980568
302.0,15.16252776858768
303.0,14.780263190142044
304.0,14.915884523299846
305.0,13.907387792803457
306.0,14.045633928379212
307.0,14.322360662943952
309.0,15.015851408030118
310.0,14.969997026468157
311.0,13.878812306096235
312.0,14.669155807318422
313.0,15.193418839720186
316.0,15.035709529540215
317.0,15.158845556833622
318.0,15.096073013223402
319.0,15.002953854545433
321.0,14.612738564948792
325.0,14.512848758774528
326.0,14.144906073226997
328.0,14.651418959970995
329.0,15.909669449274803
331.0,15.845944333493426
334.0,13.652332397907086
335.0,13.66060252672567
337.0,13.88626826845896
339.0,13.780655024449581
340.0,13.90250770024105
341.0,14.074734246460219
342.0,15.183105806393026
343.0,16.422120612576162
344.0,16.68999312554619
345.0,16.295128333506103
348.0,16.463295279999365
349.0,15.474701601226622
350.0,15.751126735277426
353.0,16.81381214372946
357.0,20.850164615636395
358.0,20.891644240428572
359.0,20.865842548858936
360.0,20.777156246364832
361.0,20.643084876464652
363.0,20.80209264399422
366.0,20.42475954381499
367.0,20.008924994808908
368.0,17.864624743251223
369.0,21.14704694071128
371.0,21.408964780178184
372.0,21.215690494668348
373.0,20.846067832285485
374.0,21.504869353876565
375.0,21.644112991837023
377.0,20.950815265915384
378.0,21.37008116631655
383.0,21.433563555656914
384.0,21.455540110913873
385.0,20.09403611758066
387.0,21.71876170123255
388.0,21.585939985174146
390.0,21.46347081004447
392.0,21.139818469832093
393.0,21.556998730377888
395.0,21.505458094605824
397.0,21.49312746229267
399.0,22.023259439284335
401.0,21.843893637064035
402.0,21.65902646588019
404.0,21.765544640541187
408.0,21.018086640821892
409.0,20.767475334662773
414.0,19.697601866701785
415.0,18.4390278282165
416.0,17.233994336445438
418.0,18.506226901629937
419.0,17.754441141111347
420.0,17.11399967991598
425.0,16.4410318427467
426.0,16.97038567491923
428.0,17.115387610363246
429.0,17.827801463722384
430.0,17.643708693173206
432.0,17.937064383813937
433.0,17.789181362981008
434.0,18.02315958155025
435.0,18.18972066023857
438.0,17.232975660052045
440.0,22.108180512417167
441.0,22.15828118648892
442.0,22.065063646136455
443.0,22.16312112590071
444.0,22.109408475811026
445.0,20.22249392209323
446.0,17.659622897346303
448.0,22.072275332740467
449.0,22.253607993791807
452.0,21.714776597866464
453.0,22.02649970816202
454.0,22.088322907346306
456.0,17.667078601489415
458.0,17.01885194791824
459.0,20.55285274222681
460.0,22.214797326972274
461.0,20.42741352504979
462.0,22.153038166253282
463.0,22.22120956563866
464.0,22.237340932510577
465.0,22.050492829526505
466.0,20.961934202670626
467.0,17.448073634804928
468.0,21.639573232731266
469.0,21.93911470343331
470.0,22.064244057068613
472.0,22.370839958627247
473.0,22.216082098682115
475.0,21.94500843710656
477.0,22.52662385422488
478.0,22.11692473245458
479.0,22.407426967205534
480.0,22.42970357365872
481.0,22.215436936966306
482.0,22.28476464380152
484.0,21.831831940483127
485.0,21.592667509994225
487.0,22.43663354265939
488.0,22.003487175797257
489.0,22.993485569292446
491.0,22.152429413503615
492.0,23.033007114720593
493.0,22.96222111259217
494.0,18.248987356093895
498.0,18.50569729319322
500.0,18.546517295970965
502.0,16.936588987534094
503.0,17.07136077814836
504.0,17.276793721705697
506.0,17.03688381117935
